date_time,Campaign,Comment,Temp_A,RH_A,Temp_B,RH_B,Temp_C,RH_C,Temp_D,RH_D,A_01,A_02,A_03,A_04,A_05,A_06,A_09,A_10,A_11,A_12,B_13,B_14,B_15,B_16,B_17,B_18,B_19,B_20,B_21,B_22,B_23,B_24
10/07/21 03:31,Campagne_35_,,27.49,63.88,27.76,65.17,26.59,66.18,26.36,68.6,1.056202764,1.603469651,1.368515676,2.194269073,0.861248834,1.486896535,1.15687353,1.060322959,0.977935101,0.698904103,0.887317365,0.894361497,0.869295795,1.002665911,0.698498679,0.50857981,1.252580259,0.656235569,0.590360785,0.549076558,0.843916711,0.396220316
10/07/21 03:36,Campagne_35_,,27.67,63.5,27.86,64.69,26.58,65.79,26.3,68.17,1.045336018,1.624066466,1.362662576,2.194794989,0.845543077,1.470901711,1.180425158,1.072267341,0.98900602,0.702959686,0.8991254,0.87582796,0.86348634,1.028028384,0.668122164,0.506896369,1.261338529,0.684841541,0.612668582,0.569570546,0.838892433,0.380919761
10/07/21 03:41,Campagne_35_,,27.68,63.12,27.9,64.31,26.59,66.04,26.4,68.65,1.035951277,1.597144574,1.382278336,2.224245877,0.862691209,1.471824496,1.175581252,0.993905796,0.970714996,0.713436489,0.9172655,0.86565917,0.8590853,1.027859359,0.687615027,0.503529307,1.257283833,0.642102798,0.590998102,0.569242579,0.843106451,0.397176611
10/07/21 03:46,Campagne_35_,,27.54,63.47,27.79,64.43,26.58,65.83,26.24,68.39,0.944243523,1.61368691,1.370097554,2.207241529,0.851953579,1.483666789,1.132319511,1.061951738,0.970394037,0.722899396,0.930100336,0.869923609,0.853980147,1.016530686,0.669583981,0.499994136,1.270096625,0.634610784,0.586695829,0.565963611,0.84067532,0.387613829
10/07/21 03:51,Campagne_35_,,27.52,63.58,27.66,64.73,26.42,65.91,26.2,68.35,1.026072593,1.584656717,1.370572135,2.173057401,0.873268461,1.481974962,1.125304205,1.059961137,0.982588053,0.707015088,0.907339812,0.879600355,0.872992722,1.004187681,0.691188725,0.496122024,1.270583195,0.64363528,0.584305677,0.560225154,0.856720607,0.373428895
10/07/21 03:56,Campagne_35_,,27.38,64.27,27.75,64.68,26.52,65.87,26.21,68.58,0.996107011,1.57379079,1.356018621,2.195671577,0.840254365,1.478745381,1.205480283,1.016346498,0.959162553,0.699579973,0.92599313,0.883536707,0.869647947,0.99962237,0.693138046,0.502855967,1.27447576,0.647211073,0.581278209,0.558913637,0.827871425,0.380760436
10/07/21 04:01,Campagne_35_,,27.54,63.96,27.82,64.91,26.56,66.25,26.37,68.56,0.998247371,1.588711369,1.379272717,2.219688069,0.874710837,1.487511669,1.160381273,0.997887192,0.965259733,0.701100817,0.894676049,0.858770731,0.851691636,1.016192454,0.695574698,0.495111924,1.247552422,0.672581865,0.584783707,0.569734442,0.839864885,0.405305122
10/07/21 04:06,Campagne_35_,,27.68,63.39,27.88,64.57,26.65,65.99,26.31,68.34,0.967623257,1.560978512,1.364719034,2.18725693,0.876794211,1.471978238,1.158042718,1.019966072,0.972800796,0.714450203,0.896558396,0.861066819,0.858557168,1.016868918,0.697686404,0.488546451,1.247552422,0.663216756,0.590360785,0.558093807,0.82155066,0.388251302
10/07/21 04:11,Campagne_35_,,27.55,63.87,27.75,65.16,26.54,66.06,26.34,68.41,0.987380802,1.5707094,1.367091936,2.194619746,0.862370624,1.464134734,1.162719648,1.032996113,0.975207555,0.70971875,0.874653601,0.875500048,0.864014472,1.039187851,0.679655357,0.4860212,1.251282854,0.680925136,0.567096756,0.552355526,0.830302555,0.393032779
10/07/21 04:16,Campagne_35_,,27.58,63.53,27.79,64.82,26.68,66.18,26.34,68.85,1.045665372,1.596495906,1.371995875,2.199878901,0.854838331,1.489049589,1.151194388,1.070819472,0.956114049,0.716309073,0.881327812,0.879108312,0.849403126,1.012810864,0.679005642,0.481475748,1.251444986,0.675646647,0.583509074,0.567931062,0.832571668,0.388888946
10/07/21 04:21,Campagne_35_,,27.61,63.29,27.75,64.94,26.48,66.25,26.26,68.73,1.014382726,1.607848551,1.366775492,2.18638053,0.837690199,1.493971162,1.194790079,1.001506766,0.977614142,0.698059129,0.931811611,0.889441058,0.865246907,0.989308211,0.68452866,0.496627075,1.256634956,0.655213914,0.587492603,0.547109107,0.835002625,0.379007341
10/07/21 04:26,Campagne_35_,,27.45,63.83,27.68,65.1,26.46,66.24,26.3,68.43,1.032164321,1.64563637,1.354753017,2.189711265,0.857723083,1.458598026,1.157875742,1.064123444,0.967987278,0.706001192,0.904088335,0.874023916,0.865070737,0.978486976,0.672670522,0.495953735,1.238145623,0.656575999,0.602151915,0.554650768,0.826412747,0.382991848
10/07/21 04:31,Campagne_35_,,27.52,63.86,27.66,65.55,26.64,65.36,26.26,67.71,1.104114531,1.592603551,1.378007113,2.188308761,0.858364082,1.47243963,1.15687353,0.993905796,0.950979744,0.714788229,0.874653601,0.872055741,0.889012484,1.02058874,0.688914633,0.48433776,1.245930578,0.660832833,0.58908598,0.545633519,0.838892433,0.381238583
10/07/21 04:36,Campagne_35_,,27.52,63.96,27.83,64.84,26.52,65.83,26.21,68.64,1.044512897,1.572817701,1.365668195,2.19023718,0.855319123,1.467671965,1.175247121,1.070276546,0.978897804,0.714788229,0.920003576,0.878780224,0.878801988,0.988462904,0.693300606,0.505717798,1.235874903,0.669006073,0.584305677,0.559241605,0.830950799,0.374544687
10/07/21 04:41,Campagne_35_,,27.65,63.63,27.72,65.19,26.58,66.08,26.26,68.17,0.979642479,1.626985733,1.36440276,2.177965883,0.843459702,1.476745904,1.158209694,1.006754926,0.963494719,0.699241947,0.896900724,0.87451596,0.916474987,0.996917062,0.694437652,0.492081622,1.24739029,0.67275208,0.586536542,0.553831114,0.839540677,0.385860563
10/07/21 04:46,Campagne_35_,,27.6,63.53,27.62,65.37,26.56,66.26,26.26,68.63,0.980136422,1.59827996,1.357284056,2.168850266,0.853876747,1.472285888,1.154368,0.992639032,0.956274614,0.696707389,0.912131492,0.870743565,0.846410313,1.008583785,0.689726734,0.497468885,1.227603378,0.654703087,0.582393556,0.550879938,0.833057894,0.394786044
10/07/21 04:51,Campagne_35_,,27.44,64.15,27.72,64.9,26.49,65.9,26.19,68.48,0.951158725,1.598928628,1.352221979,2.190587853,0.86974271,1.479514258,1.219845025,1.036796598,0.952905152,0.700762791,0.899467728,0.866151214,0.855564544,1.013149096,0.689564349,0.481138988,1.234901762,0.64397571,0.616652111,0.548256729,0.823009338,0.357969014
10/07/21 04:56,Campagne_35_,,27.6,63.54,27.9,64.76,26.62,65.62,26.44,67.91,1.010431182,1.587900404,1.348899917,2.212325441,0.858844874,1.461827772,1.152029445,0.992639032,0.967024575,0.690792936,0.901007931,0.868283521,0.884259293,1.003849449,0.681767238,0.490566472,1.246417149,0.655894957,0.579684831,0.547928761,0.829654312,0.377732224
10/07/21 05:01,Campagne_35_,,27.52,64.24,27.79,65.02,26.55,66.08,26.29,68.39,1.028048188,1.577520848,1.375950655,2.181822533,0.850350997,1.483359139,1.16338773,1.051636329,0.965901478,0.701100817,0.884921617,0.851882116,0.866479153,1.013825377,0.676406605,0.496290314,1.233279918,0.647381288,0.578091454,0.568750716,0.829005894,0.388570124
10/07/21 05:06,Campagne_35_,,27.54,63.32,27.69,64.94,26.55,65.85,26.26,68.65,1.016687675,1.576547759,1.345894298,2.176563567,0.834805619,1.460597503,1.145682221,1.047835844,0.943920033,0.70262166,0.906141939,0.870087565,0.863838491,0.996917062,0.675106999,0.481475748,1.23295548,0.675476432,0.580481605,0.553175356,0.847320294,0.367372471
10/07/21 05:11,Campagne_35_,,27.52,63.93,27.75,65.13,26.56,65.94,26.24,68.6,1.00845541,1.544760597,1.336877442,2.189886507,0.836408201,1.483513046,1.169066873,1.043130611,0.959964863,0.70769114,0.888515239,0.850734072,0.861725962,0.988800954,0.670883586,0.467671282,1.236523606,0.658278879,0.593388253,0.543338101,0.822198903,0.370878831
10/07/21 05:16,Campagne_35_,,27.41,64.14,27.78,64.37,26.42,66.11,26.19,68.26,0.970586915,1.648879883,1.357442193,2.181472048,0.86140904,1.465980303,1.158543824,1.024490395,0.94584544,0.697890207,0.886803964,0.857622687,0.871232344,1.019912458,0.693787936,0.501172527,1.233604356,0.670027728,0.581278209,0.54760097,0.82868186,0.382354204
10/07/21 05:21,Campagne_35_,,27.55,63.95,27.75,65.26,26.62,65.55,26.24,68.27,0.96679996,1.606064497,1.345736161,2.181647291,0.868460541,1.457982891,1.16338773,1.050188461,0.963013367,0.706339218,0.889884369,0.852538292,0.873872816,0.992689983,0.669583981,0.492586673,1.241227179,0.657427439,0.570442969,0.550388075,0.845699598,0.395901665
10/07/21 05:26,Campagne_35_,,27.65,63.67,27.8,64.79,26.55,66.16,26.23,69.21,0.979477713,1.59049525,1.361713415,2.201281216,0.868941333,1.487511669,1.1587108,1.014717718,0.953546896,0.687413404,0.912644893,0.86746339,0.872992722,1.007400246,0.679655357,0.48517939,1.213493006,0.643124453,0.59402557,0.547273003,0.824143808,0.372313274
10/07/21 05:31,Campagne_35_,,27.42,64.43,27.79,65.08,26.58,66.18,26.2,68.74,1.007302935,1.581575327,1.364877341,2.17200557,0.838491576,1.477976338,1.206649471,0.987571783,0.947610282,0.708198088,0.860791963,0.845813633,0.843945822,0.998269625,0.68371656,0.496290314,1.225494963,0.654192259,0.573470437,0.564324128,0.828195634,0.383948144
10/07/21 05:36,Campagne_35_,,27.54,63.56,27.78,65.15,26.58,66.21,26.39,68.01,0.99758884,1.543787508,1.352063672,2.187958276,0.863813,1.44813991,1.151361363,0.994810738,0.95980447,0.698059129,0.90443048,0.865331258,0.885139576,0.976119717,0.682416954,0.501172527,1.224359516,0.652489562,0.576975936,0.544813689,0.817336643,0.402755058
10/07/21 05:41,Campagne_35_,,27.55,63.61,27.82,65.07,26.62,65.6,26.39,68.17,1.008949353,1.572331157,1.369464837,2.192516084,0.852274165,1.467518222,1.180425158,1.021594657,0.955793262,0.701100817,0.891937972,0.858114731,0.850987334,0.989139186,0.687777587,0.478613917,1.235712771,0.62507546,0.582553013,0.535468473,0.848616781,0.375978959
10/07/21 05:46,Campagne_35_,,27.54,63.25,27.8,64.3,26.55,66,26.39,68.26,1.028871486,1.610281099,1.357442193,2.216532576,0.860928248,1.483205396,1.133321724,1.072448252,0.959643904,0.70650814,0.893478175,0.867299434,0.861197829,0.988293697,0.69248833,0.489893132,1.226954501,0.657597654,0.575223272,0.554322977,0.819119529,0.388888946
10/07/21 05:51,Campagne_35_,,27.58,63.37,27.69,65.07,26.56,65.82,26.26,67.83,0.998082783,1.61984969,1.386074978,2.18357571,0.858524288,1.476130769,1.103756823,0.999877987,0.935576659,0.689948144,0.886975037,0.857458555,0.876865629,0.978994233,0.685990651,0.4860212,1.218845108,0.657597654,0.579844118,0.537435924,0.830464573,0.377413402
10/07/21 05:56,Campagne_35_,,27.58,63.53,27.89,64.28,26.44,66.29,26.27,68.55,1.003022036,1.619525443,1.355544041,2.192516084,0.85900508,1.46736448,1.1861043,0.97888496,0.953867855,0.690117066,0.860278562,0.864511126,0.848698824,0.998438832,0.685665706,0.48517939,1.210411451,0.662195101,0.565025349,0.539895062,0.819605756,0.374225865
10/07/21 06:01,Campagne_35_,,27.51,63.82,27.66,65.86,26.52,66.18,26.41,68.3,1.017181619,1.560978512,1.355069461,2.17779064,0.846504661,1.469671442,1.173242697,0.969655404,0.965580519,0.706170296,0.885948235,0.87763218,0.852571731,0.996071573,0.678843257,0.478950497,1.222899804,0.645848805,0.561838594,0.54219048,0.799022417,0.390004567
10/07/21 06:06,Campagne_35_,,27.57,63.92,27.76,64.95,26.54,65.8,26.21,68.42,0.990179694,1.586765192,1.359340514,2.197599808,0.861729626,1.460904988,1.160047142,0.999335061,0.964778381,0.708535932,0.885092689,0.833676843,0.868239531,0.985419364,0.693462991,0.48433776,1.220142687,0.665770893,0.587014573,0.545305552,0.810529651,0.38060111
10/07/21 06:11,Campagne_35_,,27.6,63.44,27.83,64.98,26.58,66.31,26.33,68.68,0.999399846,1.547679863,1.337035579,2.178491798,0.838812161,1.473362415,1.185937325,0.994267812,0.955793262,0.698566077,0.920345721,0.841385414,0.865422888,1.000129627,0.696386973,0.474236755,1.206518886,0.650446252,0.572992407,0.55858567,0.822847147,0.368009945
10/07/21 06:16,Campagne_35_,,27.49,63.63,27.72,64.7,26.54,66.09,26.29,68.08,1.023438112,1.578331813,1.370730441,2.192340842,0.864453999,1.459059418,1.198798928,1.034986714,0.941834232,0.714788229,0.873798056,0.859590687,0.856092676,1.000129627,0.674619669,0.491745043,1.215439288,0.661343661,0.578091454,0.551043833,0.815877964,0.381079258
10/07/21 06:21,Campagne_35_,,27.64,63.47,27.64,65.22,26.58,65.5,26.46,67.52,0.985075675,1.552707431,1.351114682,2.18357571,0.838972368,1.465211261,1.148521882,1.004945236,0.947289495,0.691299884,0.878076334,0.852538292,0.850987334,0.983221312,0.693625376,0.492923433,1.210249144,0.648743372,0.597849813,0.552847389,0.818471112,0.390323389
10/07/21 06:26,Campagne_35_,,27.69,63.21,27.73,64.38,26.61,65.49,26.41,67.96,0.996436188,1.572169033,1.350481795,2.17971906,0.829837492,1.480590785,1.112609578,1.029919465,0.951140137,0.6884273,0.876878277,0.847617853,0.840072725,1.009767324,0.688264918,0.469691303,1.21381727,0.655724742,0.591157388,0.556290428,0.799346452,0.407855186
10/07/21 06:31,Campagne_35_,,27.58,63.76,27.75,64.43,26.51,65.67,26.34,68.18,1.011254302,1.572655578,1.347950756,2.194970419,0.867018165,1.453984268,1.142341633,0.992639032,0.947449889,0.693496598,0.918463374,0.856802555,0.828982135,0.979332283,0.689726734,0.46245249,1.219818249,0.645337978,0.570283682,0.542026584,0.816850416,0.362750491
10/07/21 06:36,Campagne_35_,,27.57,63.77,27.82,64.55,26.59,66.17,26.46,68.38,0.943584991,1.535029882,1.364719034,2.211098179,0.847306038,1.473208673,1.154869106,1.00096384,0.959323118,0.693665701,0.884750361,0.85483438,0.893765675,0.980854053,0.685503321,0.483664239,1.203599463,0.644656935,0.578569484,0.547436899,0.824467842,0.366256851
10/07/21 06:41,Campagne_35_,,27.51,64.03,27.64,65.74,26.55,65.82,26.36,67.94,0.986722093,1.551572218,1.358391353,2.176212894,0.856120328,1.478130081,1.150192176,1.026661906,0.937341673,0.676767679,0.869519777,0.846469809,0.852923882,1.001989447,0.693787936,0.474573515,1.219980555,0.647551502,0.562794654,0.542846238,0.829330103,0.367850619
10/07/21 06:46,Campagne_35_,,27.51,64.12,27.78,65.02,26.55,66.3,26.29,68.58,0.975526169,1.587575983,1.336402862,2.201807132,0.851312581,1.474439107,1.203141728,0.996982444,0.948733378,0.686061482,0.877905078,0.861886951,0.852219769,1.000298652,0.684366275,0.482485849,1.206194448,0.653851647,0.567734244,0.527598669,0.807288086,0.372313274
10/07/21 06:51,Campagne_35_,,27.68,63.23,27.88,64.69,26.65,65.87,26.3,68.2,1.03726834,1.564384323,1.345894298,2.200054143,0.849229206,1.477207296,1.097409599,1.005307057,0.951140137,0.697890207,0.836833566,0.834332843,0.872288419,0.977810513,0.682904284,0.465146031,1.204572604,0.637505351,0.576179333,0.548912487,0.811502104,0.389367094
10/07/21 06:56,Campagne_35_,,27.49,63.74,27.72,64.21,26.49,66.15,26.26,68.78,1.030517904,1.55238301,1.364560897,2.175862221,0.864774584,1.447986168,1.127642581,1.002411514,0.953867855,0.688258196,0.867123845,0.848437985,0.842537406,0.979163258,0.679330587,0.4850111,1.230684933,0.635972869,0.576179333,0.539567271,0.818633303,0.393032779
10/07/21 07:01,Campagne_35_,,27.48,64.22,27.82,64.13,26.51,65.49,26.27,68.18,0.951158725,1.543300963,1.367091936,2.18638053,0.854838331,1.445371721,1.154033869,1.031548244,0.924666133,0.682681951,0.869519777,0.845977765,0.854156128,0.983559362,0.672183192,0.468849673,1.206681018,0.644486538,0.573311151,0.548912487,0.805019147,0.38522309
10/07/21 07:06,Campagne_35_,,27.47,63.72,27.78,64.11,26.44,65.72,26.17,68.21,0.979971656,1.581737624,1.347318039,2.183926195,0.862050039,1.463058207,1.099915129,0.972912963,0.956755966,0.716309073,0.879445281,0.863199126,0.844649935,0.99319724,0.683229229,0.502014157,1.217385396,0.65300039,0.590679358,0.542354376,0.823009338,0.378529194
10/07/21 07:11,Campagne_35_,,27.62,63.29,27.78,64.82,26.49,65.71,26.34,68.06,1.009443296,1.572817701,1.349532634,2.176563567,0.858844874,1.468748657,1.128811948,0.989019458,0.943278115,0.707353114,0.869861922,0.846305677,0.861901943,0.989308211,0.693462991,0.474573515,1.20765416,0.642613626,0.563591258,0.534812539,0.816526382,0.387613829
10/07/21 07:16,Campagne_35_,,27.58,63.82,27.82,64.76,26.66,65.72,26.39,68,1.01784015,1.53697606,1.33402996,2.166395931,0.857402498,1.453368968,1.146350302,1.041320921,0.955953656,0.681668055,0.845390123,0.834168711,0.850987334,1.006047501,0.67656899,0.466324422,1.192732779,0.654362474,0.574107925,0.543829964,0.803074243,0.394307896
10/07/21 07:21,Campagne_35_,,27.69,63.25,27.89,64.53,26.59,66.24,26.4,68.8,0.933541542,1.536165095,1.346527015,2.167798435,0.846825246,1.458136634,1.134992197,0.987571783,0.926431147,0.683526743,0.890055441,0.812519131,0.843945822,0.993704496,0.689726734,0.460095529,1.212357559,0.647381288,0.55610223,0.532025434,0.810205443,0.372791421
10/07/21 07:26,Campagne_35_,,27.64,63.56,27.76,64.61,26.54,66.24,26.33,68.4,0.968940498,1.53259716,1.364560897,2.163941784,0.861729626,1.449370345,1.136161384,0.975989417,0.934292997,0.688765144,0.853091135,0.838105063,0.83690412,0.977134231,0.685340936,0.466156132,1.200031337,0.641591971,0.570761712,0.533009159,0.81636419,0.392076483
10/07/21 07:31,Campagne_35_,,27.6,63.4,27.71,65.04,26.54,66.15,26.5,68.04,1.003022036,1.580602238,1.360289674,2.187607603,0.847306038,1.46705683,1.163053779,1.039511036,0.933330293,0.716309073,0.858909616,0.854998336,0.839720763,0.99505706,0.688914633,0.472890075,1.205221307,0.645337978,0.573789181,0.536616094,0.83111299,0.388570124
10/07/21 07:36,Campagne_35_,,27.6,63.24,27.79,64.78,26.51,66.06,26.23,68.38,0.955274858,1.581088782,1.349532634,2.200930732,0.841536534,1.455522187,1.142675584,0.989562384,0.944561778,0.696369363,0.876022731,0.839417238,0.848346861,0.960056709,0.682092009,0.455381787,1.177325002,0.634610784,0.591316846,0.53759982,0.788973861,0.382513701
10/07/21 07:41,Campagne_35_,,27.62,62.9,27.78,64.67,26.61,65.88,26.39,68.42,0.997094897,1.5663305,1.346368879,2.156403726,0.857562704,1.48597375,1.170737346,0.966940772,0.923543036,0.693327676,0.863016639,0.839417238,0.845882181,0.974766972,0.670721201,0.46245249,1.197436352,0.636143266,0.564706776,0.54678114,0.809395008,0.382354204
10/07/21 07:46,Campagne_35_,,27.44,64.28,27.82,64.86,26.64,65.75,26.37,67.93,1.030517904,1.630877914,1.331340615,2.182348449,0.844741872,1.44875521,1.135326148,0.998430118,0.937341673,0.682175003,0.860963036,0.844173546,0.859613432,0.963438481,0.673157853,0.476425246,1.208302862,0.64363528,0.575701302,0.535140506,0.81555393,0.380282288
10/07/21 07:51,Campagne_35_,,27.65,63.34,27.75,65.72,26.51,65.99,26.13,67.84,1.019321979,1.528380558,1.341781382,2.176914052,0.849068827,1.458290541,1.152864682,1.078058427,0.932848941,0.679302237,0.862332166,0.840565282,0.861197829,0.994549803,0.669583981,0.468681383,1.188840389,0.636313481,0.566778183,0.528254604,0.813122799,0.366097354
10/07/21 07:56,Campagne_35_,,27.67,63.83,27.79,65.4,26.56,65.85,26.37,68.47,1.012571543,1.574926002,1.350956375,2.176563567,0.84778683,1.476130769,1.162552673,0.995534575,0.933330293,0.687413404,0.854631154,0.85483438,0.844121803,1.006385733,0.678518312,0.475920195,1.191597506,0.656746397,0.566140867,0.528746466,0.79367393,0.370241358
10/07/21 08:01,Campagne_35_,,27.54,64.19,27.75,65.27,26.58,66.45,26.29,68.85,0.976514055,1.575899091,1.352538253,2.170077339,0.835927409,1.455060795,1.171071297,1.028109775,0.927714637,0.710056776,0.883723559,0.842041414,0.858029035,0.974766972,0.685828266,0.46329412,1.189164653,0.642954238,0.591635418,0.529238153,0.820740225,0.374863338
10/07/21 08:06,Campagne_35_,,27.68,63.51,27.71,65.9,26.56,66.21,26.46,68.13,1.00203415,1.541354786,1.343995977,2.176037651,0.843299496,1.46674918,1.103422872,0.98829562,0.927393851,0.68977904,0.860791963,0.814815219,0.832855043,0.963776531,0.700772771,0.463630881,1.197436352,0.640400101,0.554668139,0.535796264,0.813284817,0.378369697
10/07/21 08:11,Campagne_35_,,27.67,63.15,27.89,64.57,26.58,65.85,26.3,68.46,1.036280631,1.603631775,1.361397142,2.219337396,0.871185086,1.453215226,1.113110684,0.997344265,0.921778022,0.706170296,0.859422833,0.812519131,0.850811353,0.969356355,0.701585046,0.474741805,1.199869205,0.637164921,0.580162862,0.533664918,0.818309095,0.387454503
10/07/21 08:16,Campagne_35_,,27.54,63.07,27.79,64.32,26.49,66.16,26.44,68.33,0.995448479,1.559843299,1.338301013,2.177965883,0.835446617,1.463058207,1.17457904,0.985762093,0.920654925,0.685554534,0.858396215,0.844173546,0.846762464,0.98288308,0.676406605,0.450668045,1.173919008,0.644146108,0.567096756,0.520876662,0.804208712,0.386338711
10/07/21 08:21,Campagne_35_,,27.52,63.65,27.72,65.21,26.52,65.78,26.36,68.03,1.025743239,1.576223512,1.32770228,2.161838123,0.84538287,1.464903776,1.139501972,0.987571783,0.92129667,0.699241947,0.881669956,0.836628931,0.842185255,0.978148744,0.687452642,0.466661182,1.166296186,0.64891377,0.563272685,0.533009159,0.815391738,0.389685745
10/07/21 08:26,Campagne_35_,,27.61,63.42,27.78,64.82,26.62,65.62,26.34,67.78,1.016193732,1.578818358,1.35949882,2.164818185,0.851632994,1.469517534,1.072688604,0.952281951,0.936058011,0.70329753,0.862161093,0.828756404,0.847642559,0.951771757,0.670233871,0.459085428,1.180082119,0.635291826,0.560723247,0.528582395,0.81279859,0.39606099
10/07/21 08:31,Campagne_35_,,27.49,64.5,27.93,64.85,26.56,65.81,26.31,67.93,0.969928384,1.521082392,1.364086317,2.184276868,0.843940494,1.461058895,1.101251293,0.954272552,0.924826526,0.683864769,0.869177448,0.828756404,0.846234332,0.97256892,0.664873238,0.458580378,1.205707877,0.627799812,0.576657363,0.540550996,0.797725756,0.383788647
10/07/21 08:36,Campagne_35_,,27.57,63.84,27.73,64.7,26.51,65.88,26.13,68.44,0.960214112,1.517676581,1.347476176,2.164117027,0.830478491,1.462135422,1.112442602,1.019242041,0.926110188,0.699411051,0.86883512,0.837777151,0.839016461,0.986095645,0.667472274,0.457065227,1.202139751,0.646359633,0.540168114,0.53038595,0.798049965,0.388410799
10/07/21 08:41,Campagne_35_,,27.6,63.81,27.73,65.2,26.68,65.98,26.39,68.25,0.97816065,1.611254188,1.330866035,2.18059546,0.849549619,1.456291229,1.124803099,1.030462391,0.91471831,0.684202794,0.885777163,0.808418824,0.844473765,0.962423967,0.69248833,0.468176333,1.18105526,0.634780999,0.570920999,0.532517297,0.800481095,0.35270939
10/07/21 08:46,Campagne_35_,,27.49,64.2,27.79,65.12,26.56,66.17,26.31,68.52,1.036774397,1.59049525,1.331024342,2.162889953,0.842658325,1.457521499,1.136161384,1.007478763,0.916322759,0.68656843,0.866268116,0.812683087,0.848170691,0.949404499,0.679492972,0.475583616,1.206032316,0.651638122,0.562316624,0.531861538,0.798049965,0.383151174
10/07/21 08:51,Campagne_35_,,27.65,63.52,27.79,64.54,26.66,65.58,26.44,67.92,1.010760536,1.578493937,1.350798238,2.169551424,0.82871553,1.458751933,1.099079893,1.001506766,0.92659154,0.689610118,0.863701296,0.810222867,0.826341474,0.963100249,0.680142688,0.465482611,1.191435374,0.617923876,0.564388032,0.528746466,0.789460087,0.381716731
10/07/21 08:56,Campagne_35_,,27.75,62.8,27.79,64.78,26.49,65.82,26.48,67.75,0.954122383,1.600550385,1.348583473,2.175862221,0.846825246,1.450754522,1.1565394,1.023766363,0.927554244,0.680485237,0.874653601,0.828592448,0.825461379,0.95887317,0.67608166,0.458243798,1.202301884,0.630013337,0.563113227,0.528418499,0.793511913,0.379485489
10/07/21 09:01,Campagne_35_,,27.48,63.6,27.76,64.68,26.68,65.4,26.52,67.35,0.997424074,1.565681832,1.350640101,2.153598718,0.854357539,1.460289853,1.167396579,0.981599592,0.936378969,0.678288341,0.846074596,0.822851877,0.830566532,0.98288308,0.694600037,0.456223597,1.187218371,0.620818626,0.525986661,0.533009159,0.821226451,0.377891549
10/07/21 09:06,Campagne_35_,,27.68,63.09,27.83,64.73,26.61,65.93,26.34,68.47,0.987216036,1.539084361,1.337668296,2.179017713,0.841696741,1.45567593,1.155203236,1.004945236,0.918408559,0.688596222,0.851893077,0.833348756,0.857853054,0.947037422,0.677868596,0.452856536,1.17359457,0.639718876,0.560882533,0.53497661,0.786218521,0.363706787
10/07/21 09:11,Campagne_35_,,27.41,65.03,27.69,65.74,26.51,66.24,26.5,67.9,0.916747656,1.550923376,1.34288868,2.176037651,0.838010784,1.464288476,1.080539147,0.953186894,0.90605415,0.695862415,0.844020993,0.823343921,0.824228944,0.98592662,0.686315596,0.469523013,1.171972726,0.647551502,0.580481605,0.522024283,0.79010833,0.379485489
10/07/21 09:16,Campagne_35_,,27.62,63.87,27.73,65.08,26.61,65.95,26.59,68.5,0.987051447,1.618227933,1.334820814,2.158156714,0.836568408,1.469978926,1.10459206,0.991915195,0.928035595,0.685385612,0.864385769,0.813339263,0.846762464,0.976119717,0.689077018,0.469523013,1.180082119,0.630864777,0.551003354,0.519401074,0.811664121,0.36354729
10/07/21 09:21,Campagne_35_,,27.57,63.91,27.75,64.99,26.56,66.21,26.5,68.53,0.928272934,1.580764535,1.340041198,2.160435619,0.826151363,1.462289164,1.187440643,0.973455889,0.921778022,0.685385612,0.845903524,0.818259526,0.847114427,0.959211402,0.687777587,0.460432289,1.177000564,0.638016178,0.573470437,0.52579529,0.822036886,0.388251302
10/07/21 09:26,Campagne_35_,,27.64,63.09,27.8,64.47,26.62,66.16,26.4,68.45,0.953793029,1.545409264,1.319318141,2.164292269,0.829997699,1.445986856,1.155537188,0.9573492,0.9118302,0.67237407,0.86353004,0.814323175,0.853627996,0.969018123,0.67673155,0.469017963,1.18105526,0.631034992,0.571717773,0.533664918,0.791729026,0.369603884
10/07/21 09:31,Campagne_35_,,27.58,63.58,27.75,64.97,26.55,65.97,26.39,68.57,0.964165656,1.579791446,1.323589194,2.172531486,0.833363243,1.451369656,1.100583211,0.994991649,0.912472117,0.704480348,0.866952773,0.855162468,0.834615421,1.006723783,0.681117348,0.449826234,1.167755897,0.64891377,0.572673834,0.534648643,0.813122799,0.385063765
10/07/21 09:36,Campagne_35_,,27.48,64.25,27.69,64.77,26.44,65.75,26.44,67.76,1.012077599,1.57995357,1.34336326,2.181997964,0.847306038,1.4742852,1.128644793,0.993181959,0.910065358,0.68200608,0.861989837,0.835152799,0.838664498,0.963100249,0.690214064,0.454876737,1.169215609,0.6477219,0.567096756,0.498743015,0.798211982,0.383629322
10/07/21 09:41,Campagne_35_,,27.58,63.34,27.64,65.33,26.51,65.48,26.36,67.86,0.942103162,1.547031195,1.327227699,2.145710174,0.832561866,1.471363103,1.094402962,0.949567319,0.922098981,0.688934248,0.858224959,0.837613019,0.834615421,0.968003791,0.665360568,0.461778969,1.177973705,0.643294668,0.554190108,0.543174205,0.791567008,0.379166667
